法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣苗栗地方法院,088法登他14,17,變更登記,財團法人台灣省苗栗縣私立大成高級中學,088/10/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2FEAAA&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000014&ef=MLD&fg=1,output/details/MLD/AAA/AAAdkxAAHAAAJ%2FEAAA.json,AAAdkxAAHAAAJ%2FEAAA,MLD
臺灣苗栗地方法院,088法登他15,28,變更登記,財團法人中港溪廣播事業基金會,088/11/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2FEAAB&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000015&ef=MLD&fg=1,output/details/MLD/AAB/AAAdkxAAHAAAJ%2FEAAB.json,AAAdkxAAHAAAJ%2FEAAB,MLD
臺灣苗栗地方法院,088法登他16,18,變更登記,財團法人王利夫文教基金會,088/11/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2FEAAC&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000016&ef=MLD&fg=1,output/details/MLD/AAC/AAAdkxAAHAAAJ%2FEAAC.json,AAAdkxAAHAAAJ%2FEAAC,MLD
臺灣苗栗地方法院,088法登他17,26,變更登記,財團法人臺灣省苗栗縣私立賢德高級工商職業學校,088/11/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2FAAAD&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000017&ef=MLD&fg=1,output/details/MLD/AAD/AAAdkxAAHAAAJ%2FAAAD.json,AAAdkxAAHAAAJ%2FAAAD,MLD
臺灣苗栗地方法院,088法登他18,16,變更登記,財團法人台灣省苗栗縣私立育民高級工業家事職業學校,088/11/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2FDAAA&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000018&ef=MLD&fg=1,output/details/MLD/AAA/AAAdkxAAHAAAJ%2FDAAA.json,AAAdkxAAHAAAJ%2FDAAA,MLD
臺灣苗栗地方法院,088法登他19,23,變更登記,財團法人臺灣省苗栗縣苗栗市福星山淨覺院,088/12/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2FDAAB&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000019&ef=MLD&fg=1,output/details/MLD/AAB/AAAdkxAAHAAAJ%2FDAAB.json,AAAdkxAAHAAAJ%2FDAAB,MLD
臺灣苗栗地方法院,088法登他20,15,變更登記,財團法人苗栗縣私立龍德高級家事商業職業學校,088/12/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2FAAAC&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=MLD&fg=1,output/details/MLD/AAC/AAAdkxAAHAAAJ%2FAAAC.json,AAAdkxAAHAAAJ%2FAAAC,MLD
臺灣苗栗地方法院,089法登他1,13,變更登記,財團法人台灣省苗栗縣私立中興高級商工職業學校,089/01/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2B0AAC&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000001&ef=MLD&fg=1,output/details/MLD/AAC/AAAdkxAAHAAAJ%2B0AAC.json,AAAdkxAAHAAAJ%2B0AAC,MLD
臺灣苗栗地方法院,089法登他2,7,變更登記,財團法人中華道統文教基金會,089/01/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2B0AAD&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=MLD&fg=1,output/details/MLD/AAD/AAAdkxAAHAAAJ%2B0AAD.json,AAAdkxAAHAAAJ%2B0AAD,MLD
臺灣苗栗地方法院,089法登他3,19,變更登記,財團法人臺灣省苗栗縣私立建臺高級中學,089/01/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2B2AAA&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=MLD&fg=1,output/details/MLD/AAA/AAAdkxAAHAAAJ%2B2AAA.json,AAAdkxAAHAAAJ%2B2AAA,MLD
臺灣苗栗地方法院,089法登他4,47,變更登記,財團法人臺灣省苗栗縣頭份石油化學工業區聯合消防隊,089/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2B3AAB&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000004&ef=MLD&fg=1,output/details/MLD/AAB/AAAdkxAAHAAAJ%2B3AAB.json,AAAdkxAAHAAAJ%2B3AAB,MLD
臺灣苗栗地方法院,089法登他5,50,變更登記,財團法人大苗栗發展基金會,089/05/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2ByAAC&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000005&ef=MLD&fg=1,output/details/MLD/AAC/AAAdkxAAHAAAJ%2ByAAC.json,AAAdkxAAHAAAJ%2ByAAC,MLD
臺灣苗栗地方法院,089法登他6,17,變更登記,財團法人台灣省苗栗縣私立大成高級中學,089/06/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2ByAAD&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000006&ef=MLD&fg=1,output/details/MLD/AAD/AAAdkxAAHAAAJ%2ByAAD.json,AAAdkxAAHAAAJ%2ByAAD,MLD
臺灣苗栗地方法院,089法登他7,21,變更登記,財團法人臺灣省苗栗縣私立君毅高級中學,089/06/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2B3AAA&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000007&ef=MLD&fg=1,output/details/MLD/AAA/AAAdkxAAHAAAJ%2B3AAA.json,AAAdkxAAHAAAJ%2B3AAA,MLD
臺灣苗栗地方法院,089法登他8,5,變更登記,財團法人台灣省苗栗縣中華基督徒祈禱院,089/08/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2FzAAB&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000008&ef=MLD&fg=1,output/details/MLD/AAB/AAAdkxAAHAAAJ%2FzAAB.json,AAAdkxAAHAAAJ%2FzAAB,MLD
臺灣苗栗地方法院,089法登他9,5,變更登記,社團法人苗栗縣天賜慈善會,089/10/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BzAAC&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=MLD&fg=2,output/details/MLD/AAC/AAAdkxAAHAAAJ%2BzAAC.json,AAAdkxAAHAAAJ%2BzAAC,MLD
臺灣苗栗地方法院,089法登他10,4,變更登記,財團法人苗栗縣後備軍人(子女)獎學金文教基金會,089/12/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BzAAD&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000010&ef=MLD&fg=1,output/details/MLD/AAD/AAAdkxAAHAAAJ%2BzAAD.json,AAAdkxAAHAAAJ%2BzAAD,MLD
臺灣苗栗地方法院,089法登他12,9,變更登記,財團法人國立竹南高級中學文教基金會,089/12/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2B0AAB&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000012&ef=MLD&fg=1,output/details/MLD/AAB/AAAdkxAAHAAAJ%2B0AAB.json,AAAdkxAAHAAAJ%2B0AAB,MLD
臺灣苗栗地方法院,090法登他1,19,變更登記,財團法人臺灣省苗栗縣私立建臺高級中學,090/02/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2FAAAA&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000001&ef=MLD&fg=1,output/details/MLD/AAA/AAAdkxAAHAAAJ%2FAAAA.json,AAAdkxAAHAAAJ%2FAAAA,MLD
臺灣苗栗地方法院,090法登他2,3,變更登記,財團法人廖志坤文教基金會,090/04/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2FCAAB&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=MLD&fg=1,output/details/MLD/AAB/AAAdkxAAHAAAJ%2FCAAB.json,AAAdkxAAHAAAJ%2FCAAB,MLD
臺灣苗栗地方法院,090法登他3,27,變更登記,財團法人苗栗縣郭振秋公財團董事會,090/03/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2B8AAC&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=MLD&fg=1,output/details/MLD/AAC/AAAdkxAAHAAAJ%2B8AAC.json,AAAdkxAAHAAAJ%2B8AAC,MLD
臺灣苗栗地方法院,090法登他6,7,變更登記,社團法人苗栗縣智障福利協進會,090/02/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BwAAB&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000006&ef=MLD&fg=2,output/details/MLD/AAB/AAAdkxAAHAAAJ%2BwAAB.json,AAAdkxAAHAAAJ%2BwAAB,MLD
臺灣苗栗地方法院,090法登他7,68,變更登記,財團法人台灣養豬科學研究所,090/04/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2B%2BAAC&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000007&ef=MLD&fg=1,output/details/MLD/AAC/AAAdkxAAHAAAJ%2B%2BAAC.json,AAAdkxAAHAAAJ%2B%2BAAC,MLD
臺灣苗栗地方法院,090法登他9,1,變更登記,社團法人苗栗縣身心障礙福利協進會,090/03/07,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BwAAA&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=MLD&fg=2,output/details/MLD/AAA/AAAdkxAAHAAAJ%2BwAAA.json,AAAdkxAAHAAAJ%2BwAAA,MLD
臺灣苗栗地方法院,090法登他10,4,變更登記,財團法人苗栗縣後備軍人(子女)獎學金文教基金會,090/03/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BqAAC&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000010&ef=MLD&fg=1,output/details/MLD/AAC/AAAdkxAAHAAAJ%2BqAAC.json,AAAdkxAAHAAAJ%2BqAAC,MLD
臺灣苗栗地方法院,090法登他14,23,變更登記,財團法人臺灣省苗栗縣苗栗市福星山淨覺院,090/04/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BRAAB&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000014&ef=MLD&fg=1,output/details/MLD/AAB/AAAdkxAAHAAAJ%2BRAAB.json,AAAdkxAAHAAAJ%2BRAAB,MLD
臺灣苗栗地方法院,090法登他16,12,變更登記,社團法人苗栗中興工業區南區管理會,090/05/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BaAAA&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000016&ef=MLD&fg=2,output/details/MLD/AAA/AAAdkxAAHAAAJ%2BaAAA.json,AAAdkxAAHAAAJ%2BaAAA,MLD
臺灣苗栗地方法院,090法登他18,6,變更登記,社團法人苗栗縣肢體傷殘自強協會,090/08/16,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BgAAB&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000018&ef=MLD&fg=2,output/details/MLD/AAB/AAAdkxAAHAAAJ%2BgAAB.json,AAAdkxAAHAAAJ%2BgAAB,MLD
臺灣苗栗地方法院,090法登他25,19,變更登記,財團法人臺灣省苗栗縣私立建臺高級中學,090/09/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2F%2FAAB&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000025&ef=MLD&fg=1,output/details/MLD/AAB/AAAdkxAAHAAAJ%2F%2FAAB.json,AAAdkxAAHAAAJ%2F%2FAAB,MLD
臺灣苗栗地方法院,090法登他28,19,變更登記,財團法人臺灣省苗栗縣私立建臺高級中學,090/12/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2F%2FAAA&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000028&ef=MLD&fg=1,output/details/MLD/AAA/AAAdkxAAHAAAJ%2F%2FAAA.json,AAAdkxAAHAAAJ%2F%2FAAA,MLD
臺灣苗栗地方法院,090法登他30,59,變更登記,財團法人友旺兒童文教基金會,090/12/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BQAAB&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000030&ef=MLD&fg=1,output/details/MLD/AAB/AAAdkxAAHAAAJ%2BQAAB.json,AAAdkxAAHAAAJ%2BQAAB,MLD
